               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.095161,           0.0077056,                   0,             0.00015,            0.044776,          7.8533e-05,          2.0623e-05,            0.094494,           0.0068756,                   0,              0.0706,           0.0032667,           0.0032667
